,NIG,Int_WZ,Int_ZB,Int_TW,FWHM_x_WZ,FWHM_x_ZB,FWHM_x_TW,FWHM_y_WZ,FWHM_y_ZB,FWHM_y_TW,max_pos_x_WZ,max_pos_x_ZB,max_pos_x_TW,max_pos_y_WZ,max_pos_y_ZB,max_pos_y_TW,name,COM_x_WZ,COM_x_ZB,COM_x_TW,COM_y_WZ,COM_y_ZB,COM_y_TW,Monitor
146.0,0.000283,5.643552027395128,3.086543699898825,61.666744493734925,5.150435567909017,9.023816247058585,-2.821266953237621,6.529138770129234,9.082069120234282,7.185833424458827,26,37,12,36,39,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_57.tif,43.619135615191546,42.42310698706473,37.6789990862693,28.83534214082798,38.25898282861393,12.522650172397256,12849.0
147.0,1.0,5.653926660981472,3.058144042173812,61.53104891852082,5.0187036929240705,8.395045914161347,-2.8163238569008624,-6.603343288359996,8.234445797921346,17.046999687754173,26,38,12,36,39,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_58.tif,43.49949266419855,42.35140821862245,37.61804434734512,28.81454819690114,38.329885669379166,12.519597726565443,12899.0
153.0,0.000283,5.712166399021182,3.117075781907165,61.64449032652749,5.023410397798336,9.016863590439714,-2.8136195962490254,3.7905369950026144,8.134983840021068,10.288824665996646,26,38,12,36,41,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_59.tif,43.52251733647487,42.76095382954713,37.65118685067452,28.941470989852473,38.29932289877827,12.523963405179098,13077.0
154.0,0.000282,5.69016445792751,3.09540156474533,61.80656235031135,5.072834125244344,8.684788251774785,-2.817002398451629,-0.47084882487182605,8.465936555226127,14.301199397434988,26,37,12,38,40,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_60.tif,43.51103472465802,42.48832950764707,37.62756510361165,28.865605050859347,38.202486266216184,12.520061638695461,12526.0
155.0,0.000283,5.680298829328404,3.0914202094886014,61.70194085027727,5.042941991888289,8.661569110259492,-2.820856883121811,-0.42193882847191855,7.95776888444143,17.269079345741787,26,38,12,36,41,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_61.tif,43.414694995457815,42.392162236229105,37.600408419023935,28.961452415494964,38.20850046089838,12.522118536381997,12984.0
156.0,1.0,5.677934124675733,3.0892225453973743,61.810313654586906,5.154787923506053,8.3602966557116,-2.818928495061897,-1.7492208921889696,8.216701542433862,31.116547388204637,26,37,13,38,39,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_62.tif,43.47695523958521,42.43854649091557,37.61961060119116,28.764388265101275,38.225558552598095,12.519974207956617,12721.0
162.0,0.000283,5.646894192645573,3.075876545129441,61.91246210059862,5.008281366549946,9.225547560245467,-2.8281472303938475,4.328258864902662,9.021602572034237,30.406578085736328,26,36,12,36,40,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_63.tif,43.44111735227711,42.55399974725136,37.62438032095231,28.830194393964426,38.38235814482497,12.519465581757453,12863.0
163.0,0.000283,5.7109166983643975,3.093039178394827,62.038721947508556,5.084417086639326,8.668940152779696,-2.828143817310394,0.9529758329330702,8.66739159190333,22.15747111054611,26,38,12,36,42,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_64.tif,43.472705474890105,42.5318756456294,37.60617609586278,28.89208738510723,38.20635545280142,12.521734545351986,13145.0
164.0,1.0,5.7367955623442395,3.1133531634375755,62.0625452206769,5.048830166705261,8.683738221832591,-2.824768859618549,14.636568221823994,8.532401717256066,17.296075400315274,26,37,12,36,39,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_65.tif,43.580563340807174,42.53502724197588,37.63124808936834,28.946356502242153,38.20667751181346,12.516541536484645,12439.0
170.0,0.000283,5.765365634813818,3.1134140870345446,62.36428891879767,4.860689037508684,7.870514710306256,-2.8020071187985383,-0.430528684973266,8.132814294242367,25.075606267530787,26,38,13,36,41,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_66.tif,43.58677145747413,42.437793596357245,37.658142579670525,28.732441055170803,38.24701000028819,12.512489748938926,11145.0
