,NIG,Int_WZ,Int_ZB,Int_TW,FWHM_x_WZ,FWHM_x_ZB,FWHM_x_TW,FWHM_y_WZ,FWHM_y_ZB,FWHM_y_TW,max_pos_x_WZ,max_pos_x_ZB,max_pos_x_TW,max_pos_y_WZ,max_pos_y_ZB,max_pos_y_TW,name,COM_x_WZ,COM_x_ZB,COM_x_TW,COM_y_WZ,COM_y_ZB,COM_y_TW
523.0,0.000304,202.48330058939095,185.69327111984282,337.3004256712508,,15.026620874556171,,,21.217836209979012,,29,38,12,39,40,36,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_215.tif,49.637508813294005,43.18961492733517,40.22368729525961,30.95904729100365,38.705270034900806,13.369942254048212
524.0,0.000304,202.38381877022653,185.59498381877023,341.1153721682848,4.726619163841172,15.72331109510668,,4.954228429001489,21.88093322804619,,29,37,12,39,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_216.tif,49.609970001567085,43.180195853970915,40.18260935357216,31.002954669745396,38.721846645573535,13.376388517963866
525.0,0.000306,202.2659574468085,185.632819942839,344.6504445855827,4.747514930513908,15.460176202064492,-3.027990550953919,6.959681791016884,21.663597718240148,35.532427294383886,29,37,12,39,38,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_217.tif,49.602095110101416,43.171335937296185,40.136269852439995,30.97992693137688,38.68931812126347,13.357978189065417
526.0,0.000305,202.5629976196339,185.65501108101452,349.5318066157761,4.795793674217534,16.125527534789548,-3.0334913523943614,7.277291238654158,22.12178483671082,4125.147122753018,29,36,11,39,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_218.tif,49.62775277825616,43.179979087776076,40.11807941393207,30.97830113561537,38.684466815660734,13.35693553318589
527.0,0.000304,202.37959442332067,185.60535487959442,352.8933776932826,4.712746446756521,16.218209358548823,-3.0268436001161803,34.59262301775487,22.032612453823965,1590.8243640075877,29,36,12,39,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_219.tif,49.62989502278029,43.155522512656404,40.082837290675535,30.977507397723535,38.698034895919136,13.34802890104123
528.0,0.000304,202.408778173191,185.5810992487149,356.8210359826018,4.795513424158432,15.579979806745802,,16.39466672154864,21.662755941316234,,29,36,11,39,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_220.tif,49.603718598344415,43.17078007886058,40.050643594572875,30.967986594041943,38.70338602779339,13.345767133968469
529.0,0.000306,202.0484405082788,185.60770119368502,360.2952637658837,4.669919183954756,15.16914984676402,-3.030664200026895,14.503592140635334,21.798444949244278,128.5516765196797,29,38,11,39,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_221.tif,49.61612578751555,43.1721423367174,40.07250374804903,30.980723426102845,38.709717706533624,13.338166574541823
530.0,0.000304,202.4639503298409,185.5512611563834,364.13310050446256,,15.34419849784527,3.0557093798220594,,21.60835523274284,5106.149029029988,29,38,12,39,40,36,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_222.tif,49.60508834122729,43.20364618450177,40.01263828485748,30.969319765650035,38.712566525069974,13.334919557403202
531.0,0.000304,202.25676193395142,185.5627155007279,367.4661711746226,4.699352375285434,16.033427402790196,-3.0294305286098155,11.651626423162115,22.216276739189894,-1.9101540273324247,29,37,13,39,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_223.tif,49.5805285770516,43.16616214774346,39.97322178297223,30.99294263299002,38.68917931817891,13.325999973727017
532.0,0.000304,202.17579011038862,185.81309541811584,371.54317253893845,4.739203874593445,15.957683924610908,-3.031563445452452,-0.9156649288663132,21.697582122117275,228.88141194205772,29,36,11,40,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_224.tif,49.61131565454752,43.17713312857773,39.93568639182097,30.95231933558142,38.705844486654264,13.324673435042115
533.0,0.000304,202.3687620516776,185.91685306594678,375.33868106440417,,15.585589218345683,,,21.904223601538067,,29,37,12,39,40,36,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_225.tif,49.60001120550243,43.168229331749096,39.92246210955176,30.98141487381804,38.7195367430962,13.309123257955894
533.0,0.000305,202.34375955949832,185.85637809727746,378.9886050780055,4.7289775021815394,15.497664153592106,,0.9247864507229528,21.799019722263125,,29,37,11,39,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_226.tif,49.60445369668012,43.166062204095205,39.90538021714587,30.970054201924754,38.6860641956533,13.312701953626716
534.0,0.000305,202.29551367972877,186.1328550027596,383.34518647007803,4.753929616228849,15.316857306390114,-3.0022854930831477,11.51741004646756,21.533379937687325,73.70601240184872,29,37,12,39,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_227.tif,49.60280841902098,43.15650629065757,39.899844034317795,30.984368094027626,38.70710794955613,13.305575911971431
535.0,0.000306,202.59651443242822,185.8338909204077,386.30195285147437,,16.02072209234424,-3.0092877693906477,,22.051640671493026,7263.331360886348,29,36,12,39,38,36,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_228.tif,49.63324888545311,43.168388581562745,39.861345070097734,30.979359232987438,38.704807531683805,13.3030783226814
536.0,0.000306,202.25483503981798,185.67607129313615,389.97808115282515,4.777467418526477,15.381503487719241,-3.018994138752038,21.544019923457164,21.99689771651626,5781.84907016454,29,37,12,39,41,36,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_229.tif,49.622375718576684,43.17850007699726,39.84495088451438,30.978334139564186,38.69108085774541,13.2971305525373
537.0,0.000304,202.18237939181464,185.87058913192593,394.629906257145,,15.40699878071264,,,21.94578579619138,,29,37,12,39,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_230.tif,49.640074486351395,43.18084777481458,39.80554328662427,30.999110008726515,38.693939006268636,13.289012674734098
538.0,0.000304,202.3935287400076,185.88877046060145,398.56421773886564,4.788762057612336,15.370735509581857,-3.0225250012359304,-0.31930405090003694,21.3423061844787,4891.936611499425,29,37,12,39,38,36,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_231.tif,49.59289304738608,43.176302982123964,39.78367115613505,30.961628609872186,38.67135530127385,13.27765823308293
539.0,0.000304,202.4514128187457,186.1935829695995,402.54100620261886,4.754472754938226,15.571333540932477,-3.0121439250267388,15.559191634270888,21.33036035037095,71.40806503959745,29,37,11,39,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_232.tif,49.58641742059669,43.164810475171315,39.80563169527827,30.994947070764837,38.71465332950579,13.271134075726541
540.0,0.000304,202.54574990555346,186.21677370608236,406.4064979221761,,15.992677008147693,-3.0158212303965493,,21.87896854995714,51.80682231586885,30,36,12,40,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_233.tif,49.57371508039152,43.1775617661272,39.75937878221682,30.981160841618195,38.68725165636808,13.273618787868648
541.0,0.000305,202.50890060356025,186.06960042784016,409.7897471158988,4.8336215908441575,15.367788281644724,-3.017481433030902,7.676151208282245,21.840520317803048,66.85199974128719,29,37,11,39,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_234.tif,49.59897405870811,43.191269839640476,39.72502068520125,30.98129884906998,38.689190359951795,13.256574053393361
542.0,0.000306,202.15672036910976,186.33446789199002,413.9967475985175,,15.01610984502691,,,21.346676069422216,,29,38,11,39,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_235.tif,49.580450433529364,43.14634783935884,39.692903252445305,30.99105628211623,38.6768922455925,13.2534726263193
543.0,0.000306,202.9642688493625,186.59452227294193,418.44443569966944,4.887865742883238,15.118523946073994,-3.014188006594773,20.354024746658325,21.743857038969942,83.57404863892175,29,37,12,39,38,36,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_236.tif,49.596173353848826,43.1804067705104,39.66936731145219,30.97645862674418,38.69513554096176,13.252361825963392
544.0,0.000306,202.68415749496202,186.5151914431871,422.8072391877228,4.867541522440822,15.079746661000375,-3.0128061750160806,15.7719325605525,21.28633863458336,5985.657317884021,29,37,12,40,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_237.tif,49.58286345362636,43.15645405060382,39.658070792634874,30.994067374344702,38.72269625530716,13.247104201806067
544.0,0.000306,202.94617674710122,186.4630209965528,426.5275775618928,4.804066028580668,15.8208575801056,-3.0006972302925807,5.153680468828973,21.64221899099027,7778.189044207658,29,36,12,39,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_238.tif,49.58644188843057,43.135887856121855,39.59963946939476,30.981126503384605,38.724745736789785,13.245110299074353
545.0,0.000306,202.78184963825103,186.74756212645485,430.1822900283108,4.860490979220645,15.647893268219455,-2.9956521874197946,15.126041418060899,21.681756054594697,7726.033471587381,29,36,12,39,38,36,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_239.tif,49.56028254376256,43.134228498805314,39.563773742742036,30.98658522113385,38.708005535056905,13.229005787359068
546.0,0.000306,203.38285256410256,186.7826121794872,434.29647435897436,4.9285715870005475,15.623550887876522,-3.01927485431371,6.053243850148062,21.644658513493283,43.34062927670519,29,35,12,39,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_240.tif,49.55936881702044,43.126529838308706,39.575438098014395,30.975071093184273,38.65866840093743,13.234495260165092
547.0,0.000304,203.19082144849017,186.8597721297108,437.8709266193929,4.821543912502142,15.017794044024855,-3.002225950105362,7015.617816348139,21.701045071318873,87.29593484415744,29,36,12,39,38,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_241.tif,49.58151011195774,43.16881417418923,39.570050719487426,30.971296517044618,38.71067681983834,13.22454117915075
548.0,0.000306,203.63995708862848,187.11817131539857,442.6801452384882,4.775746604240161,15.125047607179567,-3.0092217132331975,8.574008258083907,21.714893334071757,245.38424267303265,29,37,12,39,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_242.tif,49.56836847456487,43.1646043348219,39.54560082976692,30.957253468703158,38.703357180469396,13.222423280300976
549.0,0.000306,203.85408172117636,187.43584627396547,447.04181486943696,4.841276162802717,14.855023633854687,,30.480134391041435,21.330508336322467,,29,38,12,40,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_243.tif,49.61119887174625,43.19437389988674,39.62075360791112,30.988225511165506,38.71442297945961,13.21379489549007
550.0,0.000308,203.24502617801048,187.02311719693918,450.4347966169956,4.76560718976027,15.20691068229193,-2.9950404975274676,10.359445819746771,21.144670800352905,16.071874442926333,29,37,12,39,41,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_244.tif,49.566101676107394,43.151275769932454,39.54068704905521,30.978574771716417,38.71329286633487,13.207562997259728
551.0,0.000308,202.7626728110599,186.8373271889401,452.70453149001537,4.8730232884241635,15.088264480231931,-2.993548390369833,8.110384723398976,21.527418203912237,4546.819554178125,29,37,12,39,39,36,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_245.tif,49.55477259211279,43.1630347830448,39.49923764207367,30.979836513293712,38.7038631567091,13.203757821442828
552.0,0.000308,202.72600971758274,187.12435469177044,456.468949286365,4.878647018640422,15.225281623112869,-2.9983598817280335,9.13452205990182,21.65771481423403,44.84498117887206,29,36,13,40,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_246.tif,49.56535521945604,43.158996138432215,39.483643123974964,30.991721551117532,38.691735076488904,13.199449689810198
552.0,0.000308,203.290101010101,187.340202020202,460.7220202020202,4.837052721197734,15.45337144740423,-2.9872908245703162,6.340334854966488,21.667261839730067,54.35550130504223,29,36,12,39,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_247.tif,49.54974549978833,43.18920906598917,39.47976202482357,30.992050371365597,38.69064997077644,13.190058292342192
554.0,0.000308,203.42923620025675,187.3499679075738,465.683729139923,4.864393099527464,15.028632828845007,,16.38855733709339,21.48052519990292,,29,37,12,39,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_248.tif,49.55573837861885,43.16588498284892,39.45684720349563,30.986669122420373,38.703315875347414,13.185534231451884
554.0,0.000308,203.0441018561129,187.09119496855345,468.742982052462,4.911990665227843,15.196137423187636,-2.9845209710070377,4.230231182115227,21.382331001943665,55.17334907833046,29,37,12,39,39,36,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_249.tif,49.55064974016815,43.171069509837885,39.43317623531225,30.999898386613626,38.68561859061737,13.176982104635693
555.0,0.000308,203.22798047873576,186.979084359749,472.6211945154543,4.932285427633669,15.01498929311666,,9.085083620304047,21.249728216409853,,29,37,11,39,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_250.tif,49.56071538839781,43.16038982265083,39.41770021538856,30.971613168818397,38.68776279532819,13.175472257557571
556.0,0.000308,202.9471939562134,186.83248535306814,475.78253160653713,4.875068309486844,15.406631327125277,-2.969625470610663,5.177005282128028,21.235112038288854,113.09978461239085,29,37,12,40,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_251.tif,49.58615924525693,43.14368554760271,39.41449072571584,30.983284402561544,38.676212694303615,13.17529376519297
557.0,0.000308,203.79873051582837,187.46617387112326,480.52563072473083,4.899831779783607,15.380847883178335,-2.991281805656294,8.789641713061995,21.438201869141974,9810.44227899902,29,36,13,39,41,36,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_252.tif,49.538054129365946,43.15426169336243,39.38511964140185,30.95871048015773,38.68454408615792,13.16333184073496
558.0,0.000308,203.72629032258064,187.61282258064517,484.6866129032258,,14.915012384977853,-2.9863678045686286,,21.11316056469827,74.95338951492563,29,38,12,39,39,36,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_253.tif,49.55416858324301,43.153924584733744,39.38231754006663,30.970201163325555,38.71502136993697,13.156642785810718
559.0,0.000308,203.64329459798995,187.3178391959799,488.25643844221105,,14.917697478221106,-2.9782866728497783,,21.04462716855904,118.65546084611029,29,37,12,39,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_254.tif,49.56591511184642,43.174420710237754,39.42866934022295,30.969501476904117,38.691553351664936,13.149976505338804
560.0,0.000308,203.62599826045704,187.40017395429746,492.6165098442318,4.862261678097156,14.999056873282957,-2.9887606185725475,30.9553834530636,21.20729771321823,66.26797340796126,29,37,13,39,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_255.tif,49.54993441433829,43.17206978755723,39.35592246121705,30.96475809414047,38.71066475390815,13.149416841181736
561.0,0.000308,203.43704442568864,187.43942300314586,495.8806107573084,4.891736676937426,15.007601126608204,-2.9822760865715128,0.9719802019978888,21.01035139902132,104.19458327045297,29,37,13,39,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_256.tif,49.565337869310305,43.15666843232914,39.34147952934419,30.975134976116347,38.68460574285132,13.139712094363878
562.0,0.000306,203.74328192081413,187.60971537605343,499.8266020034982,4.936261290978592,14.8654214601757,-2.983106137263255,9.000895911131163,21.0912209786914,72.69766282244179,29,37,12,39,41,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_257.tif,49.53919817628634,43.16129852463497,39.34565795515984,30.978353155657565,38.6850024684766,13.135257433051596
563.0,0.000306,203.17967168877894,187.2885840641631,502.84184094145866,4.857842200259441,15.136172441374162,-2.9781897082834186,0.905923056956456,21.010622368871708,4313.771180863088,29,37,12,39,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_258.tif,49.55570791922143,43.164467383356474,39.302421899188374,30.987080077620618,38.68575576008648,13.12914991966058
563.0,0.000304,203.82463548721216,187.89371364831487,507.3528802485858,4.865437959971626,15.257053945997233,-2.9823242282111804,-0.9142485786560288,20.80069459205391,4707.841505935975,29,36,12,39,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_259.tif,49.54439268502148,43.15942599906541,39.30214096390802,30.98692441530246,38.70499064138129,13.118906791151588
565.0,0.000305,203.9756701030928,188.035793814433,512.9152164948454,4.913661161250198,14.886434654450811,-2.9742551515772333,14.632371042340319,20.916783902806056,58.81288937242071,29,36,12,39,39,36,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_260.tif,49.516288783178105,43.16168669794828,39.246595607047134,30.959130359189796,38.69289111000582,13.117772081702537
565.0,0.000306,203.6440794499618,187.61420932009167,515.1376623376624,4.93467793560934,14.896121756893084,-2.9734788751144907,2.1266956445973566,20.824930633902394,147.43651149929028,29,37,12,39,40,36,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_261.tif,49.52034755585866,43.13780574704687,39.22327837189492,30.988969880718056,38.69954842886635,13.113564991564775
566.0,0.000306,203.70675706911163,187.8961399183296,518.9185607519839,4.961073494547815,14.62128867238321,-2.961248370639717,2.176467727316941,20.91499960445501,6770.202169379442,29,37,12,39,40,36,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_262.tif,49.49223460707815,43.11222682211535,39.201805957021215,30.947668415339404,38.712454648042566,13.108354748684642
