,NIG,Int_WZ,Int_ZB,Int_TW,FWHM_x_WZ,FWHM_x_ZB,FWHM_x_TW,FWHM_y_WZ,FWHM_y_ZB,FWHM_y_TW,max_pos_x_WZ,max_pos_x_ZB,max_pos_x_TW,max_pos_y_WZ,max_pos_y_ZB,max_pos_y_TW,name,COM_x_WZ,COM_x_ZB,COM_x_TW,COM_y_WZ,COM_y_ZB,COM_y_TW,Monitor
60.0,0.000343,25.571507914468203,36.15079144682033,479.481255206887,6.0668390820061395,6.759911139595387,-2.8324521972779566,43.31071046850486,20.41369487195272,30.089799076411467,46,39,13,28,53,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_45.tif,34.770402788788374,50.07017004790839,38.972079424908436,35.92721421616006,38.56326545244113,12.5658644404958,10803.0
61.0,0.000346,25.62237215214628,36.478830546592356,480.5797399041752,6.281549994565368,5.4417806838833425,-2.824990884191125,44.027690670491204,17.58669138076622,26.555001815371796,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_46.tif,34.79700809036788,50.04409908086708,38.95732212873983,35.979873301785986,38.572727833189035,12.568780088421121,10227.0
62.0,0.000344,25.535659946747813,36.27710155952834,479.8547926968429,6.200779976011704,5.614814642596108,-2.8272250022182033,48.168350305897334,17.642330747020477,26.207597333679026,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_47.tif,34.80493645101347,50.12907546724685,38.986235455008995,35.98691780898437,38.597960628063646,12.569891360804954,10516.0
63.0,0.00034,25.565376468322743,36.30618139803582,480.2685345657616,6.269437900747807,5.47284881069223,-2.833025918200896,61.941967553863506,17.762199025348064,27.333368401246588,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_48.tif,34.790175578671445,50.09600186699763,38.97665188673212,35.964492584418615,38.61073629719208,12.568128668629083,10386.0
64.0,0.000342,25.472310274100316,36.19690471750886,479.890826030207,6.085447561519019,5.458469789008734,-2.8306492547891366,49.90555826145349,17.93073850699078,23.746354187370507,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_49.tif,34.8338640489576,50.16706589602522,38.97571352331869,35.9313034375732,38.595281881683874,12.566805295738025,10726.0
65.0,0.000343,25.501710822172257,36.38224655391534,480.5545019063447,6.121824576421714,5.522314921598131,-2.8271770387274833,48.06075988841805,18.15105138815142,18.20553733972892,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_50.tif,34.77984489586248,50.14978207946173,38.97914472966837,35.96046492906075,38.57656776495752,12.568437941961008,10229.0
66.0,0.000342,25.72094219296441,36.38634025920592,481.7872865665501,6.267273326421588,6.600459497957774,-2.827396032383244,38.25360543150122,21.708852914690418,33.90927898510415,46,39,13,28,53,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_51.tif,34.76759084855974,50.16831473252146,38.96689493622458,35.939986163265466,38.54091047864581,12.569652531546119,9722.0
67.0,0.000346,25.6389375364857,36.48180579879354,480.3406304728546,6.2103912126033896,5.557323982825165,-2.82614251970529,45.88683183393041,18.01887409531747,31.126533561963928,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_52.tif,34.86314355430579,50.167225837422656,39.00675397984298,35.9310101435581,38.6202261574568,12.568480968275699,10278.0
68.0,0.000346,25.496387832699618,36.2,478.84800380228137,6.2103982690500485,5.498354293606595,-2.8269262365434464,42.13316254966572,18.430074968340985,24.558075523465813,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_53.tif,34.881627905242674,50.167190093061365,39.031538381980994,35.91856745531686,38.62540176039325,12.56818080306407,10520.0
70.0,0.000346,25.581152325362456,36.3260214648842,479.21031820749386,6.091291108165787,5.712036462241853,-2.824693193435923,44.84222486547831,18.275589834195515,31.861597922815058,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_54.tif,34.80617761470321,50.10079693148981,39.00607307572318,35.93032242393908,38.5236889505125,12.566970428504185,10622.0
71.0,0.000344,25.637951105937137,36.29152114862243,479.7719247186651,6.175581935560863,5.464411877804274,-2.8262590120086615,47.13401375486905,18.296183818173528,27.114454564496498,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_55.tif,34.80327385006584,50.12550087812389,38.98882557417477,35.94756996473384,38.56886121900169,12.564949795662269,10308.0
